p_tsr,Revenue,p_revenue,EBITDA Margin,p_margin,EV/EBITDA,p_multiple,Market Cap,Share price,TSR,Probability
0.8,1769.0157076730918,0.6849945541896937,0.2547487289888942,0.6849945541896937,10.37287329082347,0.6849945541896937,4304.5820585030915,30.838804201527626,-0.1291283521791158,0.6849945541896937
0.5,1774.8248094041744,0.48731135375911105,0.25668470416820754,0.48731135375911105,10.457583336694931,0.48731135375911105,4394.165226630112,31.480594215999417,-0.12011310584313256,0.48731135375911105
0.2,1781.2137984246099,0.3036871996257745,0.25878461219600646,0.3036871996257745,10.534459474451205,0.3036871996257745,4485.866701296838,32.13756016154395,-0.11097936864334905,0.3036871996257745
